age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33,4,94041,0,13,4,9,1,4,1,0,1974,30,37,<=50K
29,2,271710,0,13,2,9,0,4,1,0,0,50,37,>50K
47,0,231797,0,13,2,3,0,4,1,0,1977,55,37,>50K
26,2,171636,0,13,2,3,0,4,1,0,0,72,37,<=50K
48,5,28419,0,13,0,3,4,4,1,0,0,40,37,<=50K
38,2,212252,3,15,2,9,5,4,0,0,0,50,37,>50K
22,2,117606,0,13,4,11,3,4,0,0,0,8,37,<=50K
29,1,194869,0,13,2,9,0,4,1,0,0,55,37,>50K
33,2,283268,0,13,0,3,4,4,0,0,0,40,37,<=50K
35,2,278442,0,13,2,11,0,4,1,7298,0,48,37,>50K
36,2,326352,2,14,4,9,1,4,1,0,0,45,37,<=50K
48,2,182655,0,13,2,3,0,4,1,0,0,40,37,>50K
29,2,42881,0,13,2,3,5,4,0,0,0,40,37,>50K
37,2,183739,2,14,2,9,5,4,0,0,0,8,37,>50K
31,2,173473,2,14,2,9,0,1,1,0,0,45,37,>50K
43,2,197093,0,13,4,6,1,2,1,0,0,40,37,<=50K
32,2,101345,2,14,4,9,3,4,0,0,1741,40,37,<=50K
36,2,196123,2,14,2,9,0,4,1,0,0,43,37,>50K
28,2,216178,0,13,2,3,0,4,1,0,0,50,37,>50K
40,2,53956,0,13,2,9,0,4,1,0,0,50,37,<=50K
41,1,231348,0,13,2,11,0,4,1,0,0,40,37,<=50K
23,2,133515,0,13,4,11,4,4,0,0,0,20,37,<=50K
42,2,106159,0,13,2,9,0,4,1,0,0,40,37,>50K
35,2,129573,0,13,2,11,0,4,1,15024,0,45,37,>50K
25,2,202033,2,14,4,3,1,4,1,0,0,45,37,<=50K
43,4,451019,0,13,4,11,3,4,1,0,0,35,37,<=50K
49,3,125892,3,15,2,9,0,4,1,0,0,40,37,>50K
45,2,259412,3,15,2,9,0,4,1,99999,0,50,37,>50K
49,0,207540,0,13,2,0,0,4,1,0,0,40,37,>50K
38,2,110167,2,14,0,3,1,4,0,0,0,40,37,<=50K
39,3,210610,3,15,2,9,0,4,1,0,0,31,4,>50K
47,2,156926,0,13,2,9,0,4,1,0,0,40,37,>50K
22,2,259109,0,13,4,9,3,4,1,0,0,18,37,<=50K
45,2,192360,2,14,2,3,0,4,1,0,1902,50,37,>50K
45,2,202746,0,13,2,7,0,4,1,0,0,40,37,<=50K
28,2,66893,0,13,4,9,1,4,1,0,1564,50,37,>50K
30,2,267281,0,13,4,9,1,4,1,0,0,50,37,<=50K
50,2,193720,0,13,2,11,0,4,1,7688,0,40,37,>50K
28,2,370675,0,13,4,9,1,4,0,0,1408,50,15,<=50K
36,2,398931,0,13,2,11,0,4,1,0,1902,40,37,>50K
33,2,110592,0,13,2,9,0,4,1,0,0,50,37,>50K
40,2,179557,0,13,0,3,1,4,1,0,0,40,37,<=50K
45,2,196707,2,14,2,11,0,4,1,0,0,50,37,>50K
38,2,297767,2,14,2,9,0,2,1,0,0,40,37,<=50K
46,4,214627,0,13,2,11,0,4,1,0,1977,45,37,>50K
35,2,342642,2,14,3,10,1,4,1,0,0,40,37,<=50K
24,2,211968,0,13,4,12,1,4,0,0,0,40,37,<=50K
47,1,153536,2,14,2,3,0,4,1,0,0,37,37,>50K
24,3,197496,0,13,4,0,3,4,1,0,0,20,37,<=50K
38,2,187870,0,13,2,2,0,4,1,0,0,40,37,>50K
35,2,207819,0,13,2,3,0,4,1,15024,0,50,37,>50K
23,2,365881,0,13,4,3,1,4,1,0,0,25,37,<=50K
37,2,105044,0,13,2,9,0,4,1,0,0,40,37,>50K
36,2,161547,0,13,4,11,4,2,0,0,0,40,37,<=50K
39,5,105803,2,14,2,9,0,4,1,0,0,48,37,>50K
34,2,209768,0,13,2,3,0,4,1,15024,0,60,37,>50K
34,4,227540,0,13,2,11,0,1,1,0,0,60,17,<=50K
26,1,219796,0,13,2,10,0,4,1,0,0,43,37,<=50K
42,2,228320,0,13,2,11,0,4,1,5178,0,45,37,>50K
38,2,173858,0,13,2,3,0,1,1,7688,0,35,2,>50K
25,2,230403,0,13,2,7,5,4,0,0,0,40,37,<=50K
44,4,247024,0,13,2,11,0,4,1,0,0,50,37,<=50K
48,2,47343,3,15,2,9,0,4,1,0,1977,70,37,>50K
48,2,232149,0,13,0,12,3,4,0,0,0,40,37,<=50K
50,2,135102,2,14,2,3,0,4,1,0,0,55,37,>50K
43,2,199689,0,13,3,11,4,4,0,0,0,20,37,<=50K
29,2,188564,0,13,2,9,0,4,1,0,1977,45,37,>50K
30,2,100734,0,13,2,3,2,4,0,0,0,40,11,>50K
33,2,169269,0,13,2,9,0,4,1,15024,0,40,31,>50K
40,2,132222,2,14,2,9,0,4,1,0,0,50,37,<=50K
34,2,223212,0,13,2,9,0,4,1,0,0,45,27,<=50K
41,0,92968,2,14,4,12,1,2,1,0,0,40,37,<=50K
33,2,29144,0,13,2,3,0,4,1,0,0,55,37,>50K
26,4,389856,0,13,4,11,1,4,1,0,0,60,37,<=50K
26,2,30776,0,13,2,11,0,4,1,0,0,40,37,>50K
45,2,188998,2,14,0,9,1,4,1,0,0,38,37,<=50K
34,2,169583,2,14,4,3,1,4,0,0,0,50,37,>50K
47,2,186311,0,13,4,3,1,4,0,0,0,50,37,<=50K
35,2,106471,0,13,4,2,1,4,1,0,0,35,37,<=50K
28,2,209109,0,13,0,3,1,4,1,0,0,40,37,<=50K
46,2,343579,0,13,2,2,0,4,1,0,0,77,37,<=50K
32,2,178691,0,13,4,3,3,4,0,0,0,45,37,<=50K
36,4,165855,0,13,2,11,0,4,1,0,0,40,10,<=50K
49,2,350759,0,13,2,11,0,4,1,0,0,60,37,>50K
49,2,291783,0,13,2,11,0,4,1,0,0,40,37,<=50K
44,2,132849,2,14,4,2,4,2,0,0,0,40,37,<=50K
40,2,112247,0,13,4,3,1,4,0,0,0,50,37,<=50K
41,0,73070,2,14,4,9,2,4,0,0,0,40,37,<=50K
48,3,49298,1,16,2,9,0,4,1,0,1902,50,37,>50K
32,2,358655,2,14,0,11,1,4,0,0,0,50,37,>50K
39,2,286026,0,13,2,2,0,4,1,0,0,52,37,<=50K
46,3,67725,0,13,2,3,0,4,1,0,0,10,37,<=50K
43,1,67243,0,13,2,10,0,4,1,0,0,45,37,>50K
27,2,203776,0,13,2,11,0,4,1,7688,0,45,37,>50K
24,3,242138,0,13,4,11,3,4,0,0,0,20,37,<=50K
40,1,329341,2,14,2,3,0,4,1,0,0,35,37,>50K
29,5,103389,3,15,4,9,1,4,0,4787,0,40,37,>50K
24,2,210474,2,14,4,9,3,4,0,0,0,40,37,<=50K
41,2,510072,0,13,2,9,0,4,1,0,0,40,37,>50K
41,1,125268,0,13,4,9,4,2,0,0,0,40,37,<=50K
37,1,484475,0,13,4,7,1,2,1,0,0,60,37,<=50K
33,2,219619,2,14,2,9,0,4,1,15024,0,40,37,>50K
50,2,141340,0,13,2,11,0,4,1,0,0,50,37,<=50K
29,2,116531,2,14,4,9,1,4,0,0,0,40,37,<=50K
27,2,142621,0,13,4,9,1,4,0,0,0,40,37,<=50K
44,3,327573,2,14,0,9,1,4,1,0,0,40,37,<=50K
38,4,111499,3,15,4,9,1,4,0,0,0,32,37,<=50K
24,2,307267,0,13,4,0,1,4,0,0,0,40,37,<=50K
24,2,354351,0,13,4,9,1,4,1,0,0,40,37,<=50K
27,5,210295,0,13,2,10,0,4,1,0,0,40,37,<=50K
48,2,56071,0,13,2,2,0,4,1,0,0,40,37,>50K
42,2,55854,0,13,2,3,0,4,1,0,0,40,37,<=50K
46,1,155654,2,14,4,9,1,4,0,0,0,40,37,<=50K
33,4,234976,0,13,2,11,5,4,0,0,0,40,37,>50K
36,1,187411,2,14,4,9,1,4,1,0,0,50,37,>50K
40,1,225660,0,13,4,10,1,4,0,0,0,40,37,<=50K
25,5,203279,0,13,4,9,1,1,1,0,0,20,17,<=50K
48,2,368561,0,13,2,11,0,4,1,0,1902,37,37,>50K
26,2,111058,0,13,4,11,3,4,1,0,0,50,37,<=50K
41,3,136986,2,14,2,3,0,4,1,0,0,40,37,<=50K
33,0,97654,1,16,2,9,0,4,1,0,0,40,37,<=50K
43,2,159549,0,13,2,3,0,4,1,0,1902,40,37,>50K
35,1,160728,2,14,2,9,0,4,1,0,0,45,37,>50K
39,2,308945,0,13,4,0,3,4,0,0,0,50,37,<=50K
40,2,240698,0,13,2,3,0,4,1,0,0,50,37,>50K
37,3,593246,0,13,4,7,1,4,0,0,0,50,37,>50K
24,2,182117,0,13,4,0,3,4,1,0,0,28,37,<=50K
29,2,231148,0,13,2,9,0,4,1,0,0,50,37,>50K
40,2,276759,2,14,2,9,5,4,0,0,0,60,37,>50K
25,1,197822,0,13,4,9,3,4,0,0,0,40,37,<=50K
40,4,167678,0,13,2,2,0,4,1,0,0,40,5,>50K
46,1,232220,2,14,0,3,1,4,1,0,0,50,37,>50K
42,2,347653,0,13,0,7,4,4,1,0,0,60,37,<=50K
46,2,272792,0,13,0,2,1,2,0,0,0,40,37,<=50K
32,2,132767,0,13,2,11,0,4,1,0,0,50,37,>50K
32,2,162370,2,14,5,9,1,4,0,0,0,35,18,<=50K
33,1,187203,0,13,2,11,0,4,1,0,0,50,37,<=50K
31,2,177426,0,13,2,5,0,4,1,0,0,40,24,<=50K
32,2,133530,2,14,2,9,5,1,0,0,0,20,37,<=50K
38,3,98360,1,16,2,9,0,4,1,0,0,50,37,>50K
34,2,49325,2,14,2,3,0,4,1,0,0,40,37,>50K
22,2,209646,0,13,4,9,3,4,0,0,0,6,37,<=50K
23,2,208946,0,13,4,11,3,4,1,0,0,40,37,<=50K
35,2,166497,3,15,2,9,0,4,1,0,1902,60,37,>50K
50,2,155433,0,13,0,3,1,4,0,0,0,50,37,<=50K
36,2,171393,0,13,2,3,0,4,1,0,1887,40,37,>50K
26,2,156848,0,13,4,11,3,4,1,0,0,40,37,<=50K
32,3,233727,0,13,2,11,0,4,1,7688,0,60,37,>50K
42,2,212894,2,14,2,9,0,4,1,0,0,23,37,>50K
39,4,107302,0,13,2,2,2,4,1,0,0,35,37,>50K
33,2,93283,0,13,4,9,4,4,1,0,0,40,37,<=50K
38,5,196373,0,13,4,11,1,4,1,0,0,20,37,<=50K
24,2,190293,0,13,4,3,1,4,0,0,0,40,37,<=50K
39,1,170263,2,14,0,9,4,4,0,0,0,30,37,>50K
28,5,255254,0,13,2,9,5,2,0,0,0,37,37,<=50K
38,3,186845,0,13,2,2,0,4,1,0,0,40,37,<=50K
28,2,31801,0,13,2,2,0,4,1,0,1887,50,37,>50K
36,2,307134,0,13,2,9,0,4,1,0,0,42,37,<=50K
37,5,106347,2,14,4,3,1,4,1,0,0,65,37,<=50K
36,2,127961,0,13,2,3,0,4,1,0,0,50,37,>50K
32,3,206297,0,13,4,3,1,4,1,0,0,60,37,<=50K
46,5,121586,0,13,2,2,0,4,1,0,0,40,37,<=50K
33,4,147201,0,13,5,9,3,2,1,0,0,35,37,<=50K
39,2,301070,0,13,2,3,0,4,1,0,0,70,37,>50K
41,2,266047,0,13,2,2,0,4,1,0,0,40,37,>50K
29,3,446724,0,13,2,3,0,4,1,0,0,35,37,<=50K
27,2,191515,2,14,4,9,1,4,1,0,0,45,37,<=50K
29,5,108432,2,14,4,9,1,4,1,0,0,40,37,<=50K
35,2,215503,0,13,4,9,3,4,1,0,0,40,1,<=50K
40,2,110862,0,13,2,11,0,4,1,0,0,50,37,>50K
27,1,187746,0,13,4,9,3,4,0,3325,0,25,37,<=50K
23,2,128487,0,13,4,9,1,4,0,0,0,20,37,<=50K
46,2,195416,0,13,4,9,1,2,0,0,0,44,37,>50K
31,2,114691,0,13,4,11,1,4,1,0,0,48,37,<=50K
45,0,391585,0,13,2,10,0,4,1,7688,0,50,37,>50K
44,1,339346,2,14,4,3,1,4,0,10520,0,60,37,>50K
42,2,38389,0,13,2,0,0,4,1,0,0,40,37,>50K
46,1,110110,2,14,2,9,5,4,0,0,0,65,37,>50K
35,2,107164,0,13,2,3,0,4,1,0,0,50,37,>50K
45,5,53768,2,14,0,3,1,4,0,0,0,70,37,<=50K
31,2,206046,0,13,2,3,0,4,1,0,0,45,37,>50K
24,2,113631,0,13,4,7,1,4,1,0,0,40,37,<=50K
48,2,165484,0,13,5,11,1,4,1,0,0,65,37,>50K
34,2,379798,0,13,2,11,0,4,1,0,0,60,37,>50K
29,2,190911,2,14,4,3,1,4,1,0,0,40,37,<=50K
47,2,121253,1,16,0,9,4,4,0,0,0,29,37,<=50K
45,2,125892,2,14,2,3,0,4,1,0,1977,60,37,>50K
24,2,47541,2,14,4,13,1,4,1,0,0,25,37,<=50K
26,1,197430,0,13,4,9,1,4,0,0,0,50,37,<=50K
35,2,151835,2,14,2,9,0,4,1,99999,0,50,37,>50K
41,0,348059,2,14,0,3,4,4,0,0,0,40,37,>50K
25,1,336320,0,13,0,10,1,4,0,0,0,40,37,<=50K
42,2,95998,0,13,0,3,1,4,1,0,0,45,37,<=50K
36,5,173273,2,14,4,9,1,2,0,0,0,40,37,<=50K
34,4,136204,0,13,2,9,0,4,1,0,1902,32,37,>50K
26,2,208881,0,13,4,11,1,4,1,0,0,42,37,<=50K
41,2,192225,0,13,2,3,0,4,1,0,0,40,37,>50K
48,2,175958,0,13,0,9,1,4,1,0,0,30,37,<=50K
36,4,278553,3,15,2,9,0,2,1,15024,0,75,37,>50K
38,1,202027,0,13,2,3,0,4,1,0,0,40,37,>50K
37,2,186934,0,13,2,9,2,4,1,0,0,40,37,>50K
43,0,190020,3,15,2,3,0,4,1,0,0,60,37,<=50K
44,2,121012,0,13,2,3,0,4,1,5013,0,45,37,<=50K
33,2,164864,0,13,0,9,4,4,0,0,323,40,37,<=50K
47,1,115304,2,14,0,9,1,4,0,0,0,40,37,<=50K
31,2,238002,0,13,2,13,0,4,1,0,0,55,24,<=50K
36,2,126675,0,13,2,9,0,4,1,0,0,45,37,>50K
45,2,382532,1,16,2,9,0,4,1,0,0,50,37,>50K
41,0,350387,2,14,2,2,0,4,1,0,0,60,17,>50K
24,2,194247,0,13,4,11,1,4,1,0,0,40,37,<=50K
41,2,287581,0,13,2,3,0,4,1,7688,0,45,37,>50K
46,1,364548,2,14,2,9,0,4,1,0,1977,42,37,>50K
25,2,90752,0,13,4,11,3,4,0,0,0,30,37,<=50K
32,5,316589,2,14,2,3,0,4,1,0,0,40,37,>50K
36,2,207853,0,13,2,11,0,4,1,15024,0,65,37,>50K
48,2,211239,2,14,2,3,0,4,1,0,2415,60,37,>50K
41,2,316820,0,13,0,11,1,4,1,0,0,40,37,>50K
29,5,165764,0,13,2,9,5,2,0,0,0,35,37,<=50K
24,2,198259,0,13,4,3,3,4,0,0,0,40,37,<=50K
24,2,125010,0,13,4,0,3,4,0,0,0,45,37,<=50K
42,2,388725,2,14,0,11,1,4,1,0,0,50,37,>50K
27,2,129009,0,13,4,3,1,4,0,0,0,55,37,<=50K
29,2,204516,0,13,0,9,1,4,1,0,0,52,37,<=50K
26,2,192652,0,13,4,3,1,4,1,0,0,20,37,<=50K
34,2,142989,0,13,2,9,0,4,1,0,0,40,37,<=50K
37,2,112497,0,13,2,11,0,4,1,0,0,60,37,<=50K
39,1,131239,2,14,2,9,0,4,1,0,0,40,37,<=50K
36,4,104772,0,13,2,9,0,4,1,3908,0,40,37,<=50K
45,5,86618,2,14,4,3,1,4,0,0,0,50,37,>50K
43,2,120277,0,13,4,9,3,4,1,0,0,45,37,<=50K
36,2,37522,0,13,2,11,0,4,1,15024,0,50,37,>50K
44,5,271807,2,14,0,9,1,4,1,0,0,16,37,<=50K
24,2,176486,0,13,4,7,1,4,0,0,0,40,37,<=50K
30,5,123253,0,13,2,9,0,4,1,0,0,45,37,<=50K
32,2,30433,0,13,4,12,2,4,0,0,0,72,37,<=50K
25,2,198512,0,13,4,3,1,4,0,0,0,40,37,<=50K
49,3,131826,3,15,6,9,4,4,1,99999,0,50,37,>50K
32,2,49398,0,13,5,9,1,4,1,10520,0,40,37,>50K
41,2,328013,2,14,4,9,1,2,1,0,0,65,37,<=50K
25,2,175537,0,13,4,0,3,2,0,0,0,40,37,<=50K
34,2,161153,0,13,2,9,0,4,1,0,0,40,37,>50K
47,2,203505,1,16,4,9,3,4,0,0,0,23,37,<=50K
27,2,128365,0,13,4,9,3,4,1,0,0,40,37,<=50K
40,3,266047,0,13,4,3,1,4,1,0,0,65,37,>50K
39,3,110861,0,13,2,11,0,4,1,0,0,50,37,>50K
29,2,89598,0,13,2,3,5,4,0,0,2057,35,37,<=50K
48,2,44216,2,14,4,0,1,4,0,0,0,20,37,<=50K
43,2,176716,0,13,2,13,0,4,1,0,0,70,37,>50K
36,2,154410,0,13,2,11,0,4,1,0,1902,40,37,>50K
43,2,212027,0,13,0,9,1,2,1,0,0,38,37,<=50K
26,1,213258,0,13,4,9,3,4,1,0,0,40,37,<=50K
26,2,191765,0,13,4,9,1,4,1,0,0,40,32,<=50K
23,2,208826,0,13,4,3,4,4,0,0,0,30,37,<=50K
43,2,256813,2,14,2,9,0,4,1,0,1902,40,37,>50K
30,2,117584,2,14,4,9,1,2,0,0,0,20,37,<=50K
42,3,196514,0,13,4,9,1,4,1,0,0,40,37,<=50K
31,2,103651,0,13,2,3,0,4,1,0,0,45,37,>50K
25,2,261419,0,13,4,11,3,4,1,0,0,50,37,<=50K
27,2,445365,0,13,4,0,1,4,1,0,0,40,37,<=50K
22,5,181096,0,13,4,9,3,2,1,0,0,20,37,<=50K
35,2,107302,0,13,2,11,0,4,1,0,0,40,37,>50K
46,2,101320,0,13,5,9,4,4,0,0,0,42,37,>50K
31,2,101562,0,13,4,11,1,4,0,0,0,50,37,>50K
24,0,203182,0,13,4,3,1,4,0,2174,0,40,37,<=50K
42,1,178983,0,13,0,9,4,4,0,0,0,37,37,<=50K
45,4,127948,0,13,2,3,0,4,1,0,0,40,37,<=50K
31,2,137978,0,13,2,3,0,4,1,0,0,40,37,<=50K
25,1,262818,0,13,4,9,3,4,1,0,0,35,12,<=50K
50,2,123374,0,13,2,9,0,4,1,0,0,50,37,>50K
29,2,140927,0,13,2,0,0,4,1,0,0,40,37,<=50K
39,3,51089,0,13,2,9,0,4,1,0,0,30,37,<=50K
46,2,105253,2,14,2,9,0,4,1,0,1977,50,37,>50K
29,2,109404,0,13,4,11,1,4,1,0,0,50,37,<=50K
40,2,117523,0,13,4,3,1,4,0,0,0,40,3,<=50K
29,2,183523,2,14,2,9,0,4,1,0,1977,40,37,>50K
36,2,126675,0,13,2,2,0,4,1,0,0,35,37,<=50K
26,2,391349,0,13,4,11,1,4,0,0,0,45,37,<=50K
32,2,170276,0,13,4,3,1,4,0,0,0,46,37,>50K
48,2,548568,2,14,2,11,0,4,1,0,0,50,37,>50K
44,2,210525,0,13,2,2,0,4,1,0,0,40,37,<=50K
45,4,32948,0,13,2,4,0,4,1,0,0,60,37,<=50K
48,3,196689,0,13,2,11,0,4,1,0,0,40,37,>50K
22,2,61850,2,14,4,11,2,4,0,0,0,21,37,<=50K
28,3,109001,0,13,4,3,3,4,1,0,0,60,37,<=50K
42,4,64631,0,13,2,3,0,4,1,0,0,40,37,>50K
25,2,87487,0,13,4,9,3,4,0,0,0,50,37,<=50K
29,1,214385,2,14,4,9,1,2,0,0,0,35,37,<=50K
37,3,329980,0,13,2,11,0,4,1,15024,0,50,37,>50K
25,1,48317,0,13,4,9,1,4,1,0,0,30,37,<=50K
47,2,121622,0,13,2,9,5,4,0,0,0,40,37,>50K
37,2,108282,0,13,2,3,0,4,1,0,0,45,37,<=50K
38,2,126675,0,13,2,9,0,4,1,0,0,40,37,>50K
44,4,242434,0,13,0,11,1,4,0,27828,0,60,37,>50K
47,2,216999,0,13,2,3,0,4,1,0,0,50,37,<=50K
33,2,118786,0,13,4,11,1,4,1,0,1590,40,37,<=50K
32,2,140092,0,13,2,3,0,4,1,0,0,55,37,<=50K
22,1,200109,0,13,4,9,3,4,0,0,0,15,37,<=50K
23,2,124971,0,13,4,3,1,4,1,0,0,40,37,<=50K
25,2,205337,0,13,2,11,0,4,1,0,0,50,37,>50K
32,2,29144,0,13,4,11,1,4,1,0,0,35,37,<=50K
50,1,306985,2,14,2,0,2,4,0,0,2415,50,37,>50K
36,2,143123,0,13,2,11,0,4,1,0,1902,40,37,>50K
23,5,389792,0,13,4,3,3,4,1,0,0,30,37,<=50K
50,2,260052,0,13,0,3,4,4,1,15020,0,40,37,>50K
46,1,127441,0,13,2,9,5,4,0,0,0,40,37,>50K
37,2,426350,0,13,2,11,0,4,1,15024,0,40,37,>50K
38,4,233033,2,14,2,9,0,1,1,0,0,40,37,<=50K
36,2,82488,0,13,2,0,5,1,0,0,0,40,28,<=50K
43,2,72338,2,14,2,12,0,1,1,0,0,40,37,>50K
39,2,270557,2,14,0,7,1,4,0,0,0,50,37,>50K
37,4,156897,3,15,4,9,3,4,1,0,1564,55,37,>50K
50,5,392668,1,16,2,9,0,4,1,0,0,40,37,>50K
49,2,81535,0,13,2,3,0,4,1,0,0,75,37,>50K
30,4,55912,0,13,2,11,0,4,1,0,0,50,37,<=50K
24,2,117210,0,13,4,3,3,4,1,0,0,36,37,<=50K
29,5,73928,0,13,4,9,3,1,0,0,0,15,37,<=50K
40,5,385357,0,13,2,10,0,4,1,0,0,72,37,>50K
35,2,222450,0,13,4,3,1,4,1,0,0,40,37,<=50K
50,2,178946,2,14,2,9,0,4,1,0,0,50,37,>50K
36,2,106471,0,13,2,9,0,4,1,0,0,40,37,>50K
43,1,201764,3,15,4,9,1,4,1,0,0,40,37,>50K
30,2,153549,0,13,4,6,1,4,1,0,0,48,37,<=50K
44,1,264016,0,13,2,9,2,2,0,0,0,40,37,<=50K
42,2,194636,0,13,2,3,0,4,1,0,0,40,37,<=50K
25,2,152165,0,13,4,11,1,4,0,0,0,40,37,<=50K
34,2,260560,0,13,2,3,0,4,1,0,0,50,37,>50K
44,2,101563,2,14,0,3,4,4,1,7430,0,45,37,>50K
46,2,123681,1,16,0,9,1,4,1,0,0,40,37,<=50K
29,2,193152,1,16,2,9,0,4,1,0,0,45,37,>50K
37,2,32528,0,13,2,11,0,4,1,0,0,50,37,<=50K
36,2,72375,0,13,0,9,4,4,0,0,0,45,37,<=50K
37,2,92028,0,13,4,3,1,4,1,0,0,45,37,<=50K
31,2,104223,0,13,4,11,4,2,0,0,0,40,37,<=50K
31,4,109195,0,13,2,4,0,4,1,0,0,70,37,<=50K
27,2,187450,0,13,2,3,0,4,1,0,0,50,37,<=50K
45,2,40666,0,13,2,9,0,4,1,0,0,40,20,<=50K
46,5,136878,0,13,4,9,1,4,1,0,0,40,37,<=50K
35,2,386726,0,13,2,3,5,4,0,0,0,40,37,<=50K
34,1,398988,0,13,4,0,3,4,1,0,0,18,37,<=50K
25,2,106552,0,13,4,9,3,4,1,0,0,20,37,<=50K
50,2,268913,2,14,2,11,0,4,1,0,0,40,18,<=50K
41,4,178510,0,13,0,11,1,4,1,0,0,45,37,<=50K
27,2,215423,0,13,0,0,4,4,0,0,0,16,37,<=50K
35,1,246463,0,13,0,9,1,4,1,0,0,50,37,<=50K
22,2,227594,0,13,4,11,1,4,0,0,0,40,37,<=50K
45,1,375606,0,13,2,3,0,4,1,0,0,40,37,>50K
46,2,180532,0,13,2,11,0,4,1,0,0,50,37,>50K
47,1,377401,2,14,2,9,0,4,1,0,0,40,37,>50K
50,3,447144,2,14,2,3,0,4,1,0,0,40,37,>50K
48,2,143920,2,14,0,9,1,4,1,0,0,25,37,<=50K
31,2,74501,0,13,4,9,3,4,0,0,0,40,37,<=50K
43,3,215458,1,16,4,9,1,4,1,99999,0,45,37,>50K
43,1,85440,2,14,2,9,0,4,1,0,0,45,37,>50K
27,2,136077,0,13,4,12,1,4,1,0,0,50,37,<=50K
40,2,222434,0,13,2,6,0,4,1,0,0,45,1,>50K
27,2,225746,0,13,4,0,3,2,1,0,0,35,37,<=50K
24,2,113936,0,13,4,7,1,4,1,0,0,55,37,<=50K
43,2,182521,3,15,0,9,4,4,0,15020,0,35,37,>50K
35,2,178649,0,13,0,9,4,1,0,0,0,36,28,<=50K
41,2,338740,0,13,2,2,0,4,1,0,0,50,37,>50K
43,4,95246,3,15,2,9,5,4,0,0,0,5,37,>50K
25,2,61956,0,13,4,3,3,4,1,4650,0,45,37,<=50K
33,2,157216,2,14,4,11,1,4,0,0,0,40,37,<=50K
37,2,112838,2,14,2,3,0,4,1,0,0,55,37,>50K
50,5,143822,1,16,2,9,0,4,1,15024,0,40,37,>50K
43,2,59460,0,13,4,11,3,4,0,0,0,40,37,<=50K
23,2,126613,0,13,4,9,3,4,0,0,0,30,37,<=50K
38,2,332154,0,13,2,3,0,1,1,0,0,60,37,>50K
25,2,140669,0,13,4,9,1,4,0,0,0,40,37,<=50K
31,3,183125,3,15,2,9,5,4,0,0,0,99,37,>50K
41,3,220821,2,14,2,9,0,4,1,0,0,70,37,>50K
37,2,280966,0,13,2,5,0,4,1,0,0,40,37,>50K
27,2,214695,0,13,4,9,1,4,1,0,0,50,37,<=50K
37,2,186934,2,14,2,11,0,4,1,0,0,50,37,>50K
42,2,201505,2,14,4,11,1,4,1,0,0,65,37,<=50K
50,3,68898,1,16,2,3,0,4,1,7688,0,60,37,>50K
42,3,173628,0,13,2,11,0,4,1,0,0,45,37,<=50K
30,3,204742,0,13,2,3,0,4,1,0,0,50,37,>50K
32,3,144949,0,13,2,11,0,4,1,0,0,70,37,>50K
34,1,169708,0,13,2,9,5,4,0,0,0,40,37,>50K
35,4,186934,0,13,2,11,0,4,1,0,0,40,37,<=50K
28,2,692831,0,13,4,3,1,2,1,0,0,48,37,<=50K
40,2,147099,0,13,2,9,5,4,0,0,0,5,37,<=50K
29,2,194458,0,13,4,0,1,4,1,0,0,40,37,<=50K
36,2,161141,2,14,2,9,0,4,1,0,0,50,37,>50K
23,2,335067,0,13,4,9,1,4,1,0,0,30,37,<=50K
50,2,240374,2,14,2,3,0,4,1,0,0,50,37,>50K
38,2,109594,0,13,0,11,1,4,0,0,0,70,37,>50K
23,2,227943,0,13,4,3,3,4,1,0,0,40,37,<=50K
45,3,179030,0,13,2,7,2,1,0,0,0,35,33,<=50K
36,2,31023,2,14,2,3,0,4,1,0,0,50,37,>50K
34,0,121093,0,13,2,3,0,4,1,0,0,53,37,>50K
35,2,95708,0,13,2,11,0,1,1,7688,0,60,37,>50K
36,5,235779,0,13,4,3,1,4,0,0,0,40,37,<=50K
29,2,114158,0,13,4,12,1,4,0,0,0,40,37,<=50K
26,2,157617,0,13,4,11,3,4,1,0,0,45,37,<=50K
37,4,114719,3,15,2,9,0,4,1,15024,0,60,37,>50K
26,2,124111,0,13,4,0,1,4,0,0,0,35,37,<=50K
44,2,195258,2,14,0,3,1,4,1,0,0,50,37,<=50K
37,2,638116,0,13,4,0,3,2,0,0,0,32,37,<=50K
30,2,195447,0,13,2,9,0,4,1,0,0,50,37,>50K
27,2,173944,0,13,4,9,1,4,1,0,0,50,37,<=50K
25,2,264136,0,13,4,9,1,4,1,0,0,60,37,<=50K
50,2,165001,2,14,2,3,0,4,1,0,0,40,37,>50K
38,5,162424,0,13,2,9,0,4,1,0,0,40,37,>50K
41,0,58447,1,16,2,9,0,4,1,7688,0,50,37,>50K
39,2,103323,0,13,4,3,1,4,1,0,1669,40,37,<=50K
44,2,34218,0,13,0,9,1,4,1,0,0,45,37,<=50K
37,4,334291,0,13,0,13,1,4,1,0,0,50,37,<=50K
32,2,164519,0,13,4,9,1,4,1,0,0,55,37,<=50K
33,5,427812,0,13,2,9,0,4,1,0,0,15,24,<=50K
28,2,300915,0,13,2,9,0,4,1,0,1902,43,37,>50K
32,5,19513,2,14,4,9,1,1,0,0,0,40,22,<=50K
